,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage
789,1616619,3092,NSE_FO:BANKNIFTY10JAN2447400CE,10-01-2024 15:02,1,15,10.4,10-01-2024 15:03,0,15,15.5,-76.5,-49.04,518205.5,303.04,689205.5,-1.82
790,1616611,3092,NSE_FO:BANKNIFTY10JAN2447400PE,10-01-2024 14:54,1,15,58.5,10-01-2024 15:02,0,15,41.15,260.25,29.66,518282.0,303.09,689282.0,-1.81
791,1616610,3092,NSE_FO:BANKNIFTY10JAN2447400CE,10-01-2024 14:54,1,15,14.15,10-01-2024 15:02,0,15,10.4,56.25,26.5,518021.75,302.94,689021.75,-1.84
792,1616604,3092,NSE_FO:BANKNIFTY10JAN2447400PE,10-01-2024 14:41,1,15,47.4,10-01-2024 14:54,0,15,58.5,-166.5,-23.42,517965.5,302.9,688965.5,-1.85
793,1616602,3092,NSE_FO:BANKNIFTY10JAN2447400CE,10-01-2024 14:41,1,15,45.55,10-01-2024 14:54,0,15,14.15,471.0,68.94,518132.0,303.0,689132.0,-1.83
794,1616597,3092,NSE_FO:BANKNIFTY10JAN2447300PE,10-01-2024 14:34,1,15,24.75,10-01-2024 14:41,0,15,10.45,214.5,57.78,517661.0,302.73,688661.0,-1.9
795,1616596,3092,NSE_FO:BANKNIFTY10JAN2447300CE,10-01-2024 14:34,1,15,50.75,10-01-2024 14:41,0,15,108.2,-861.75,-113.2,517446.5,302.6,688446.5,-1.93
796,1616591,3092,NSE_FO:BANKNIFTY10JAN2447400PE,10-01-2024 14:01,1,15,74.4,10-01-2024 14:34,0,15,92.2,-267.0,-23.92,518308.25,303.1,689308.25,-1.8
797,1616590,3092,NSE_FO:BANKNIFTY10JAN2447400CE,10-01-2024 14:01,1,15,65.0,10-01-2024 14:34,0,15,18.2,702.0,72.0,518575.25,303.26,689575.25,-1.77
798,1616584,3092,NSE_FO:BANKNIFTY10JAN2447200PE,10-01-2024 13:49,1,15,46.4,10-01-2024 14:01,0,15,16.95,441.75,63.47,517873.25,302.85,688873.25,-1.87
799,1616582,3092,NSE_FO:BANKNIFTY10JAN2447200CE,10-01-2024 13:49,1,15,83.6,10-01-2024 14:01,0,15,208.35,-1871.25,-149.22,517431.5,302.59,688431.5,-1.93
800,1616574,3092,NSE_FO:BANKNIFTY10JAN2447200PE,10-01-2024 12:46,1,15,96.2,10-01-2024 13:49,0,15,46.4,747.0,51.77,519302.75,303.69,690302.75,-1.66
801,1616573,3092,NSE_FO:BANKNIFTY10JAN2447200CE,10-01-2024 12:46,1,15,65.6,10-01-2024 13:49,0,15,83.6,-270.0,-27.44,518555.75,303.25,689555.75,-1.77
802,1616555,3092,NSE_FO:BANKNIFTY10JAN2447100PE,10-01-2024 09:25,1,15,131.8,10-01-2024 12:46,0,15,63.15,1029.75,52.09,518825.75,303.41,689825.75,-1.73
803,1616553,3092,NSE_FO:BANKNIFTY10JAN2447100CE,10-01-2024 09:25,1,15,122.45,10-01-2024 12:46,0,15,128.0,-83.25,-4.53,517796.0,302.8,688796.0,-1.88
804,1616153,3092,NSE_FO:BANKNIFTY10JAN2447700PE,09-01-2024 09:25,1,15,170.35,09-01-2024 15:09,0,15,541.45,-5566.5,-217.85,517879.25,302.85,688879.25,-1.87
805,1616073,3092,NSE_FO:BANKNIFTY10JAN2447700CE,09-01-2024 09:25,1,15,224.3,09-01-2024 15:09,0,15,29.0,2929.5,87.07,523445.75,306.11,694445.75,-1.07
806,1615643,3092,NSE_FO:BANKNIFTY10JAN2447500PE,08-01-2024 14:31,1,15,209.6,08-01-2024 15:09,0,15,257.85,-723.75,-23.02,520516.25,304.4,691516.25,-1.49
807,1615640,3092,NSE_FO:BANKNIFTY10JAN2447500CE,08-01-2024 14:31,1,15,270.0,08-01-2024 15:09,0,15,203.85,992.25,24.5,521240.0,304.82,692240.0,-1.39
808,1615607,3092,NSE_FO:BANKNIFTY10JAN2448200PE,08-01-2024 09:25,1,15,266.15,08-01-2024 14:31,0,15,696.6,-6456.75,-161.73,520247.75,304.24,691247.75,-1.53
809,1615606,3092,NSE_FO:BANKNIFTY10JAN2448200CE,08-01-2024 09:25,1,15,220.2,08-01-2024 14:31,0,15,54.8,2481.0,75.11,526704.5,308.01,697704.5,-0.61
810,1615162,3092,NSE_FO:BANKNIFTY10JAN2448300PE,05-01-2024 09:25,1,15,279.5,05-01-2024 15:09,0,15,268.9,159.0,3.79,524223.5,306.56,695223.5,-0.96
811,1615160,3092,NSE_FO:BANKNIFTY10JAN2448300CE,05-01-2024 09:25,1,15,328.35,05-01-2024 15:09,0,15,256.1,1083.75,22.0,524064.5,306.47,695064.5,-0.98
812,1614777,3092,NSE_FO:BANKNIFTY10JAN2447800PE,04-01-2024 09:25,1,15,322.15,04-01-2024 15:09,0,15,163.35,2382.0,49.29,522980.75,305.84,693980.75,-1.14
813,1614776,3092,NSE_FO:BANKNIFTY10JAN2447800CE,04-01-2024 09:25,1,15,379.9,04-01-2024 15:09,0,15,589.6,-3145.5,-55.2,520598.75,304.44,691598.75,-1.48
814,1614463,3092,NSE_FO:BANKNIFTY03JAN2447700PE,03-01-2024 15:08,1,15,40.85,03-01-2024 15:09,0,15,41.65,-12.0,-1.96,523744.25,306.28,694744.25,-1.03
815,1614462,3092,NSE_FO:BANKNIFTY03JAN2447700CE,03-01-2024 15:08,1,15,1.85,03-01-2024 15:09,0,15,1.25,9.0,32.43,523756.25,306.29,694756.25,-1.03
816,1614460,3092,NSE_FO:BANKNIFTY03JAN2447700PE,03-01-2024 15:03,1,15,16.75,03-01-2024 15:08,0,15,40.85,-361.5,-143.88,523747.25,306.28,694747.25,-1.03
817,1614459,3092,NSE_FO:BANKNIFTY03JAN2447700CE,03-01-2024 15:03,1,15,10.15,03-01-2024 15:08,0,15,1.85,124.5,81.77,524108.75,306.5,695108.75,-0.98
818,1614457,3092,NSE_FO:BANKNIFTY03JAN2447700PE,03-01-2024 14:59,1,15,17.4,03-01-2024 15:03,0,15,16.75,9.75,3.74,523984.25,306.42,694984.25,-1.0
819,1614456,3092,NSE_FO:BANKNIFTY03JAN2447700CE,03-01-2024 14:59,1,15,20.0,03-01-2024 15:03,0,15,10.15,147.75,49.25,523974.5,306.42,694974.5,-1.0
820,1614455,3092,NSE_FO:BANKNIFTY03JAN2447700PE,03-01-2024 14:44,1,15,29.45,03-01-2024 14:59,0,15,17.4,180.75,40.92,523826.75,306.33,694826.75,-1.02
821,1614454,3092,NSE_FO:BANKNIFTY03JAN2447700CE,03-01-2024 14:44,1,15,19.0,03-01-2024 14:59,0,15,20.0,-15.0,-5.26,523646.0,306.23,694646.0,-1.04
822,1614452,3092,NSE_FO:BANKNIFTY03JAN2447700PE,03-01-2024 14:37,1,15,45.95,03-01-2024 14:44,0,15,29.45,247.5,35.91,523661.0,306.23,694661.0,-1.04
823,1614451,3092,NSE_FO:BANKNIFTY03JAN2447700CE,03-01-2024 14:37,1,15,16.55,03-01-2024 14:44,0,15,19.0,-36.75,-14.8,523413.5,306.09,694413.5,-1.08
824,1614449,3092,NSE_FO:BANKNIFTY03JAN2447600PE,03-01-2024 12:27,1,15,88.75,03-01-2024 14:37,0,15,10.55,1173.0,88.11,523450.25,306.11,694450.25,-1.07
825,1614448,3092,NSE_FO:BANKNIFTY03JAN2447600CE,03-01-2024 12:27,1,15,36.3,03-01-2024 14:37,0,15,81.15,-672.75,-123.55,522277.25,305.43,693277.25,-1.24
826,1614445,3092,NSE_FO:BANKNIFTY03JAN2447800PE,03-01-2024 11:54,1,15,88.35,03-01-2024 12:27,0,15,263.1,-2621.25,-197.79,522950.0,305.82,693950.0,-1.14
827,1614444,3092,NSE_FO:BANKNIFTY03JAN2447800CE,03-01-2024 11:54,1,15,79.55,03-01-2024 12:27,0,15,9.1,1056.75,88.56,525571.25,307.35,696571.25,-0.77
828,1614441,3092,NSE_FO:BANKNIFTY03JAN2447500PE,03-01-2024 09:55,1,15,97.2,03-01-2024 11:54,0,15,11.25,1289.25,88.43,524514.5,306.73,695514.5,-0.92
829,1614440,3092,NSE_FO:BANKNIFTY03JAN2447500CE,03-01-2024 09:55,1,15,111.5,03-01-2024 11:54,0,15,302.1,-2859.0,-170.94,523225.25,305.98,694225.25,-1.1
830,1614331,3092,NSE_FO:BANKNIFTY03JAN2447500PE,03-01-2024 09:25,1,15,124.8,03-01-2024 09:55,0,15,97.2,414.0,22.12,526084.25,307.65,697084.25,-0.7
831,1614329,3092,NSE_FO:BANKNIFTY03JAN2447500CE,03-01-2024 09:25,1,15,139.05,03-01-2024 09:55,0,15,111.5,413.25,19.81,525670.25,307.41,696670.25,-0.76
832,1613891,3092,NSE_FO:BANKNIFTY03JAN2448100PE,02-01-2024 09:25,1,15,192.4,02-01-2024 15:09,0,15,493.0,-4509.0,-156.24,525257.0,307.17,696257.0,-0.81
833,1613887,3092,NSE_FO:BANKNIFTY03JAN2448100CE,02-01-2024 09:25,1,15,233.3,02-01-2024 15:09,0,15,41.5,2877.0,82.21,529766.0,309.8,700766.0,-0.17
834,1613494,3092,NSE_FO:BANKNIFTY03JAN2448300PE,01-01-2024 09:25,1,15,302.3,01-01-2024 15:09,0,15,212.25,1350.75,29.79,526889.0,308.12,697889.0,-0.58
835,1613492,3092,NSE_FO:BANKNIFTY03JAN2448300CE,01-01-2024 09:25,1,15,235.5,01-01-2024 15:09,0,15,264.55,-435.75,-12.34,525538.25,307.33,696538.25,-0.77
836,1613115,3092,NSE_FO:BANKNIFTY03JAN2448300PE,29-12-2023 09:25,1,15,343.8,29-12-2023 15:09,0,15,259.7,1261.5,24.46,525974.0,307.59,696974.0,-0.71
837,1613114,3092,NSE_FO:BANKNIFTY03JAN2448300CE,29-12-2023 09:25,1,15,430.6,29-12-2023 15:09,0,15,378.1,787.5,12.19,524712.5,306.85,695712.5,-0.89
838,1612707,3092,NSE_FO:BANKNIFTY28DEC2348500PE,28-12-2023 15:07,1,15,11.5,28-12-2023 15:09,0,15,6.9,69.0,40.0,523925.0,306.39,694925.0,-1.0
839,1612706,3092,NSE_FO:BANKNIFTY28DEC2348500CE,28-12-2023 15:07,1,15,15.6,28-12-2023 15:09,0,15,13.7,28.5,12.18,523856.0,306.35,694856.0,-1.01
840,1612699,3092,NSE_FO:BANKNIFTY28DEC2348500PE,28-12-2023 15:02,1,15,24.75,28-12-2023 15:07,0,15,11.5,198.75,53.54,523827.5,306.33,694827.5,-1.02
841,1612698,3092,NSE_FO:BANKNIFTY28DEC2348500CE,28-12-2023 15:02,1,15,9.45,28-12-2023 15:07,0,15,15.6,-92.25,-65.08,523628.75,306.22,694628.75,-1.05
842,1612693,3092,NSE_FO:BANKNIFTY28DEC2348500PE,28-12-2023 14:57,1,15,20.65,28-12-2023 15:02,0,15,24.75,-61.5,-19.85,523721.0,306.27,694721.0,-1.03
843,1612692,3092,NSE_FO:BANKNIFTY28DEC2348500CE,28-12-2023 14:57,1,15,32.25,28-12-2023 15:02,0,15,9.45,342.0,70.7,523782.5,306.31,694782.5,-1.02
844,1612684,3092,NSE_FO:BANKNIFTY28DEC2348500PE,28-12-2023 14:44,1,15,43.1,28-12-2023 14:57,0,15,20.65,336.75,52.09,523440.5,306.11,694440.5,-1.07
845,1612682,3092,NSE_FO:BANKNIFTY28DEC2348500CE,28-12-2023 14:44,1,15,25.25,28-12-2023 14:57,0,15,32.25,-105.0,-27.72,523103.75,305.91,694103.75,-1.12
846,1612666,3092,NSE_FO:BANKNIFTY28DEC2348500PE,28-12-2023 14:29,1,15,25.5,28-12-2023 14:44,0,15,43.1,-264.0,-69.02,523208.75,305.97,694208.75,-1.11
847,1612665,3092,NSE_FO:BANKNIFTY28DEC2348500CE,28-12-2023 14:29,1,15,61.75,28-12-2023 14:44,0,15,25.25,547.5,59.11,523472.75,306.12,694472.75,-1.07
848,1612657,3092,NSE_FO:BANKNIFTY28DEC2348500PE,28-12-2023 14:12,1,15,35.85,28-12-2023 14:29,0,15,25.5,155.25,28.87,522925.25,305.8,693925.25,-1.15
849,1612655,3092,NSE_FO:BANKNIFTY28DEC2348500CE,28-12-2023 14:12,1,15,76.25,28-12-2023 14:29,0,15,61.75,217.5,19.02,522770.0,305.71,693770.0,-1.17
850,1612633,3092,NSE_FO:BANKNIFTY28DEC2348400PE,28-12-2023 10:53,1,15,87.05,28-12-2023 14:12,0,15,15.5,1073.25,82.19,522552.5,305.59,693552.5,-1.2
851,1612630,3092,NSE_FO:BANKNIFTY28DEC2348400CE,28-12-2023 10:53,1,15,138.7,28-12-2023 14:12,0,15,156.05,-260.25,-12.51,521479.25,304.96,692479.25,-1.35
852,1612616,3092,NSE_FO:BANKNIFTY28DEC2348400PE,28-12-2023 10:24,1,15,97.9,28-12-2023 10:53,0,15,87.05,162.75,11.08,521739.5,305.11,692739.5,-1.32
853,1612614,3092,NSE_FO:BANKNIFTY28DEC2348400CE,28-12-2023 10:24,1,15,184.15,28-12-2023 10:53,0,15,138.7,681.75,24.68,521576.75,305.02,692576.75,-1.34
854,1612596,3092,NSE_FO:BANKNIFTY28DEC2348600PE,28-12-2023 09:25,1,15,188.25,28-12-2023 10:24,0,15,200.55,-184.5,-6.53,520895.0,304.62,691895.0,-1.44
855,1612594,3092,NSE_FO:BANKNIFTY28DEC2348600CE,28-12-2023 09:25,1,15,163.5,28-12-2023 10:24,0,15,83.4,1201.5,48.99,521079.5,304.72,692079.5,-1.41
856,1612176,3092,NSE_FO:BANKNIFTY28DEC2348300PE,27-12-2023 15:07,1,15,129.25,27-12-2023 15:09,0,15,135.25,-90.0,-4.64,519878.0,304.02,690878.0,-1.58
857,1612174,3092,NSE_FO:BANKNIFTY28DEC2348300CE,27-12-2023 15:07,1,15,228.45,27-12-2023 15:09,0,15,214.45,210.0,6.13,519968.0,304.07,690968.0,-1.57
858,1612153,3092,NSE_FO:BANKNIFTY28DEC2347800PE,27-12-2023 09:25,1,15,161.3,27-12-2023 15:07,0,15,32.5,1932.0,79.85,519758.0,303.95,690758.0,-1.6
859,1612152,3092,NSE_FO:BANKNIFTY28DEC2347800CE,27-12-2023 09:25,1,15,270.4,27-12-2023 15:07,0,15,630.85,-5406.75,-133.3,517826.0,302.82,688826.0,-1.87
860,1611696,3092,NSE_FO:BANKNIFTY28DEC2347600PE,26-12-2023 09:25,1,15,284.95,26-12-2023 15:09,0,15,162.2,1841.25,43.08,523232.75,305.98,694232.75,-1.1
861,1611694,3092,NSE_FO:BANKNIFTY28DEC2347600CE,26-12-2023 09:25,1,15,283.85,26-12-2023 15:09,0,15,333.55,-745.5,-17.51,521391.5,304.91,692391.5,-1.36
862,1611116,3092,NSE_FO:BANKNIFTY28DEC2347700PE,22-12-2023 09:25,1,15,283.95,22-12-2023 15:09,0,15,380.5,-1448.25,-34.0,522137.0,305.34,693137.0,-1.26
863,1611111,3092,NSE_FO:BANKNIFTY28DEC2347700CE,22-12-2023 09:25,1,15,451.45,22-12-2023 15:09,0,15,292.15,2389.5,35.29,523585.25,306.19,694585.25,-1.05
864,1610617,3092,NSE_FO:BANKNIFTY28DEC2347100PE,21-12-2023 09:25,1,15,398.7,21-12-2023 15:09,0,15,114.35,4265.25,71.32,521195.75,304.79,692195.75,-1.39
865,1610616,3092,NSE_FO:BANKNIFTY28DEC2347100CE,21-12-2023 09:25,1,15,450.95,21-12-2023 15:09,0,15,1049.1,-8972.25,-132.64,516930.5,302.3,687930.5,-2.0
866,1610175,3092,NSE_FO:BANKNIFTY20DEC2347500PE,20-12-2023 15:05,1,15,19.2,20-12-2023 15:09,0,15,5.2,210.0,72.92,525902.75,307.55,696902.75,-0.72
867,1610174,3092,NSE_FO:BANKNIFTY20DEC2347500CE,20-12-2023 15:05,1,15,33.95,20-12-2023 15:09,0,15,43.55,-144.0,-28.28,525692.75,307.42,696692.75,-0.75
868,1610169,3092,NSE_FO:BANKNIFTY20DEC2347500PE,20-12-2023 15:02,1,15,23.75,20-12-2023 15:05,0,15,19.2,68.25,19.16,525836.75,307.51,696836.75,-0.73
869,1610168,3092,NSE_FO:BANKNIFTY20DEC2347500CE,20-12-2023 15:02,1,15,45.3,20-12-2023 15:05,0,15,33.95,170.25,25.06,525768.5,307.47,696768.5,-0.74
870,1610163,3092,NSE_FO:BANKNIFTY20DEC2347500PE,20-12-2023 14:53,1,15,62.35,20-12-2023 15:02,0,15,23.75,579.0,61.91,525598.25,307.37,696598.25,-0.77
871,1610162,3092,NSE_FO:BANKNIFTY20DEC2347500CE,20-12-2023 14:53,1,15,30.2,20-12-2023 15:02,0,15,45.3,-226.5,-50.0,525019.25,307.03,696019.25,-0.85
872,1610142,3092,NSE_FO:BANKNIFTY20DEC2347500PE,20-12-2023 14:45,1,15,39.55,20-12-2023 14:53,0,15,62.35,-342.0,-57.65,525245.75,307.16,696245.75,-0.82
873,1610140,3092,NSE_FO:BANKNIFTY20DEC2347500CE,20-12-2023 14:45,1,15,74.9,20-12-2023 14:53,0,15,30.2,670.5,59.68,525587.75,307.36,696587.75,-0.77
874,1610114,3092,NSE_FO:BANKNIFTY20DEC2347500PE,20-12-2023 14:35,1,15,33.65,20-12-2023 14:45,0,15,39.55,-88.5,-17.53,524917.25,306.97,695917.25,-0.86
875,1610112,3092,NSE_FO:BANKNIFTY20DEC2347500CE,20-12-2023 14:35,1,15,109.2,20-12-2023 14:45,0,15,74.9,514.5,31.41,525005.75,307.02,696005.75,-0.85
876,1610082,3092,NSE_FO:BANKNIFTY20DEC2347600PE,20-12-2023 14:21,1,15,28.7,20-12-2023 14:35,0,15,64.7,-540.0,-125.44,524491.25,306.72,695491.25,-0.92
877,1610077,3092,NSE_FO:BANKNIFTY20DEC2347600CE,20-12-2023 14:21,1,15,101.7,20-12-2023 14:35,0,15,38.6,946.5,62.05,525031.25,307.04,696031.25,-0.85
878,1610057,3092,NSE_FO:BANKNIFTY20DEC2347700PE,20-12-2023 13:56,1,15,39.7,20-12-2023 14:21,0,15,59.45,-296.25,-49.75,524084.75,306.48,695084.75,-0.98
879,1610054,3092,NSE_FO:BANKNIFTY20DEC2347700CE,20-12-2023 13:56,1,15,87.1,20-12-2023 14:21,0,15,33.35,806.25,61.71,524381.0,306.66,695381.0,-0.94
880,1610042,3092,NSE_FO:BANKNIFTY20DEC2347800PE,20-12-2023 13:28,1,15,82.0,20-12-2023 13:56,0,15,83.2,-18.0,-1.46,523574.75,306.18,694574.75,-1.05
881,1610041,3092,NSE_FO:BANKNIFTY20DEC2347800CE,20-12-2023 13:28,1,15,59.9,20-12-2023 13:56,0,15,31.35,428.25,47.66,523592.75,306.19,694592.75,-1.05
882,1610019,3092,NSE_FO:BANKNIFTY20DEC2348000PE,20-12-2023 12:45,1,15,67.15,20-12-2023 13:28,0,15,235.05,-2518.5,-250.04,523164.5,305.94,694164.5,-1.11
883,1610018,3092,NSE_FO:BANKNIFTY20DEC2348000CE,20-12-2023 12:45,1,15,46.7,20-12-2023 13:28,0,15,12.75,509.25,72.7,525683.0,307.42,696683.0,-0.75
884,1609989,3092,NSE_FO:BANKNIFTY20DEC2348100PE,20-12-2023 09:25,1,15,97.7,20-12-2023 12:45,0,15,144.0,-694.5,-47.39,525173.75,307.12,696173.75,-0.83
885,1609984,3092,NSE_FO:BANKNIFTY20DEC2348100CE,20-12-2023 09:25,1,15,117.75,20-12-2023 12:45,0,15,23.3,1416.75,80.21,525868.25,307.53,696868.25,-0.73
886,1609487,3092,NSE_FO:BANKNIFTY20DEC2347900PE,19-12-2023 14:58,1,15,138.7,19-12-2023 15:09,0,15,120.6,271.5,13.05,524451.5,306.7,695451.5,-0.93
887,1609486,3092,NSE_FO:BANKNIFTY20DEC2347900CE,19-12-2023 14:58,1,15,145.5,19-12-2023 15:09,0,15,147.75,-33.75,-1.55,524180.0,306.54,695180.0,-0.97
888,1609447,3092,NSE_FO:BANKNIFTY20DEC2347800PE,19-12-2023 09:25,1,15,204.2,19-12-2023 14:58,0,15,96.5,1615.5,52.74,524213.75,306.56,695213.75,-0.96
889,1609446,3092,NSE_FO:BANKNIFTY20DEC2347800CE,19-12-2023 09:25,1,15,173.25,19-12-2023 14:58,0,15,203.6,-455.25,-17.52,522598.25,305.61,693598.25,-1.19
890,1608996,3092,NSE_FO:BANKNIFTY20DEC2347900PE,18-12-2023 09:25,1,15,238.1,18-12-2023 15:09,0,15,224.85,198.75,5.56,523053.5,305.88,694053.5,-1.13
891,1608994,3092,NSE_FO:BANKNIFTY20DEC2347900CE,18-12-2023 09:25,1,15,275.95,18-12-2023 15:09,0,15,210.45,982.5,23.74,522854.75,305.76,693854.75,-1.16
892,1608506,3092,NSE_FO:BANKNIFTY20DEC2347800PE,15-12-2023 09:25,1,15,230.65,15-12-2023 15:09,0,15,131.25,1491.0,43.1,521872.25,305.19,692872.25,-1.3
893,1608504,3092,NSE_FO:BANKNIFTY20DEC2347800CE,15-12-2023 09:25,1,15,369.0,15-12-2023 15:09,0,15,503.4,-2016.0,-36.42,520381.25,304.32,691381.25,-1.51
894,1608077,3092,NSE_FO:BANKNIFTY20DEC2347600PE,14-12-2023 09:25,1,15,241.4,14-12-2023 15:09,0,15,177.75,954.75,26.37,522397.25,305.5,693397.25,-1.22
895,1608076,3092,NSE_FO:BANKNIFTY20DEC2347600CE,14-12-2023 09:25,1,15,431.35,14-12-2023 15:09,0,15,484.65,-799.5,-12.36,521442.5,304.94,692442.5,-1.36
896,1607671,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 15:07,1,15,7.6,13-12-2023 15:09,0,15,14.15,-98.25,-86.18,522242.0,305.4,693242.0,-1.24
897,1607670,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 15:07,1,15,8.55,13-12-2023 15:09,0,15,3.9,69.75,54.39,522340.25,305.46,693340.25,-1.23
898,1607663,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 15:04,1,15,11.75,13-12-2023 15:07,0,15,7.6,62.25,35.32,522270.5,305.42,693270.5,-1.24
899,1607661,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 15:04,1,15,9.6,13-12-2023 15:07,0,15,8.55,15.75,10.94,522208.25,305.38,693208.25,-1.25
900,1607649,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 15:02,1,15,21.95,13-12-2023 15:04,0,15,11.75,153.0,46.47,522192.5,305.38,693192.5,-1.25
901,1607647,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 15:02,1,15,6.85,13-12-2023 15:04,0,15,9.6,-41.25,-40.15,522039.5,305.29,693039.5,-1.27
902,1607638,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 14:59,1,15,33.8,13-12-2023 15:02,0,15,21.95,177.75,35.06,522080.75,305.31,693080.75,-1.27
903,1607637,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 14:59,1,15,7.55,13-12-2023 15:02,0,15,6.85,10.5,9.27,521903.0,305.21,692903.0,-1.29
904,1607617,3092,NSE_FO:BANKNIFTY13DEC2347000PE,13-12-2023 14:43,1,15,17.1,13-12-2023 14:59,0,15,2.25,222.75,86.84,521892.5,305.2,692892.5,-1.29
905,1607616,3092,NSE_FO:BANKNIFTY13DEC2347000CE,13-12-2023 14:43,1,15,34.1,13-12-2023 14:59,0,15,76.2,-631.5,-123.46,521669.75,305.07,692669.75,-1.33
906,1607606,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 14:27,1,15,38.95,13-12-2023 14:43,0,15,87.75,-732.0,-125.29,522301.25,305.44,693301.25,-1.24
907,1607605,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 14:27,1,15,19.65,13-12-2023 14:43,0,15,4.15,232.5,78.88,523033.25,305.87,694033.25,-1.13
908,1607595,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 13:51,1,15,41.35,13-12-2023 14:27,0,15,38.95,36.0,5.8,522800.75,305.73,693800.75,-1.16
909,1607594,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 13:51,1,15,32.8,13-12-2023 14:27,0,15,19.65,197.25,40.09,522764.75,305.71,693764.75,-1.17
910,1607585,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 13:27,1,15,50.25,13-12-2023 13:51,0,15,41.35,133.5,17.71,522567.5,305.6,693567.5,-1.2
911,1607584,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 13:27,1,15,43.05,13-12-2023 13:51,0,15,32.8,153.75,23.81,522434.0,305.52,693434.0,-1.22
912,1607573,3092,NSE_FO:BANKNIFTY13DEC2347100PE,13-12-2023 13:00,1,15,44.45,13-12-2023 13:27,0,15,50.25,-87.0,-13.05,522280.25,305.43,693280.25,-1.24
913,1607571,3092,NSE_FO:BANKNIFTY13DEC2347100CE,13-12-2023 13:00,1,15,72.25,13-12-2023 13:27,0,15,43.05,438.0,40.42,522367.25,305.48,693367.25,-1.23
914,1607559,3092,NSE_FO:BANKNIFTY13DEC2346900PE,13-12-2023 10:34,1,15,41.9,13-12-2023 13:00,0,15,8.75,497.25,79.12,521929.25,305.22,692929.25,-1.29
915,1607557,3092,NSE_FO:BANKNIFTY13DEC2346900CE,13-12-2023 10:34,1,15,109.4,13-12-2023 13:00,0,15,235.05,-1884.75,-114.85,521432.0,304.93,692432.0,-1.36
916,1607549,3092,NSE_FO:BANKNIFTY13DEC2347000PE,13-12-2023 09:50,1,15,96.7,13-12-2023 10:34,0,15,81.9,222.0,15.31,523316.75,306.03,694316.75,-1.09
917,1607547,3092,NSE_FO:BANKNIFTY13DEC2347000CE,13-12-2023 09:50,1,15,67.5,13-12-2023 10:34,0,15,49.35,272.25,26.89,523094.75,305.9,694094.75,-1.12
918,1607531,3092,NSE_FO:BANKNIFTY13DEC2347000PE,13-12-2023 09:25,1,15,118.4,13-12-2023 09:50,0,15,96.7,325.5,18.33,522822.5,305.74,693822.5,-1.16
919,1607527,3092,NSE_FO:BANKNIFTY13DEC2347000CE,13-12-2023 09:25,1,15,89.85,13-12-2023 09:50,0,15,67.5,335.25,24.87,522497.0,305.55,693497.0,-1.21
920,1607054,3092,NSE_FO:BANKNIFTY13DEC2347400PE,12-12-2023 09:25,1,15,170.5,12-12-2023 15:09,0,15,301.6,-1966.5,-76.89,522161.75,305.36,693161.75,-1.25
921,1607053,3092,NSE_FO:BANKNIFTY13DEC2347400CE,12-12-2023 09:25,1,15,239.1,12-12-2023 15:09,0,15,64.95,2612.25,72.84,524128.25,306.51,695128.25,-0.97
922,1604349,3092,NSE_FO:BANKNIFTY13DEC2347500PE,11-12-2023 09:25,1,15,259.65,11-12-2023 15:09,0,15,255.2,66.75,1.71,521516.0,304.98,692516.0,-1.35
923,1604347,3092,NSE_FO:BANKNIFTY13DEC2347500CE,11-12-2023 09:25,1,15,263.85,11-12-2023 15:09,0,15,202.6,918.75,23.21,521449.25,304.94,692449.25,-1.36
924,1603572,3092,NSE_FO:BANKNIFTY13DEC2346900PE,08-12-2023 09:25,1,15,300.6,08-12-2023 15:09,0,15,122.15,2676.75,59.36,520530.5,304.4,691530.5,-1.49
925,1603571,3092,NSE_FO:BANKNIFTY13DEC2346900CE,08-12-2023 09:25,1,15,358.7,08-12-2023 15:09,0,15,578.75,-3300.75,-61.35,517853.75,302.84,688853.75,-1.87
926,1603149,3092,NSE_FO:BANKNIFTY13DEC2346500PE,07-12-2023 09:25,1,15,338.35,07-12-2023 15:09,0,15,186.4,2279.25,44.91,521154.5,304.77,692154.5,-1.4
